family,genus,in_sa,order,species
Anatidae,Anas,False,ANSERIFORMES,erythrorhyncha
Anatidae,Anas,True,ANSERIFORMES,georgica
Anatidae,Anas,False,ANSERIFORMES,eatoni
Anatidae,Anas,False,ANSERIFORMES,acuta
Anatidae,Anas,False,ANSERIFORMES,crecca
Anatidae,Anas,False,ANSERIFORMES,carolinensis
Anatidae,Anas,True,ANSERIFORMES,flavirostris
Anatidae,Anas,True,ANSERIFORMES,andium
Anatidae,Anas,False,ANSERIFORMES,gibberifrons
Anatidae,Anas,False,ANSERIFORMES,albogularis
Anatidae,Anas,False,ANSERIFORMES,theodori
Anatidae,Anas,False,ANSERIFORMES,gracilis
Anatidae,Anas,False,ANSERIFORMES,castanea
Anatidae,Anas,False,ANSERIFORMES,bernieri
Anatidae,Anas,False,ANSERIFORMES,chlorotis
Anatidae,Anas,False,ANSERIFORMES,aucklandica
Anatidae,Anas,False,ANSERIFORMES,nesiotis
Anatidae,Marmaronetta,False,ANSERIFORMES,angustirostris
Anatidae,Rhodonessa,False,ANSERIFORMES,caryophyllacea
Anatidae,Netta,False,ANSERIFORMES,rufina
Anatidae,Netta,True,ANSERIFORMES,peposaca
Anatidae,Netta,True,ANSERIFORMES,erythrophthalma
Anatidae,Aythya,False,ANSERIFORMES,valisineria
Anatidae,Aythya,False,ANSERIFORMES,americana
Anatidae,Aythya,False,ANSERIFORMES,ferina
Anatidae,Aythya,False,ANSERIFORMES,australis
Anatidae,Aythya,False,ANSERIFORMES,innotata
Anatidae,Aythya,False,ANSERIFORMES,baeri
Anatidae,Aythya,False,ANSERIFORMES,nyroca
Anatidae,Aythya,False,ANSERIFORMES,novaeseelandiae
Anatidae,Aythya,False,ANSERIFORMES,collaris
Anatidae,Aythya,False,ANSERIFORMES,fuligula
Anatidae,Aythya,False,ANSERIFORMES,marila
Anatidae,Aythya,False,ANSERIFORMES,affinis
Anatidae,Polysticta,False,ANSERIFORMES,stelleri
Anatidae,Somateria,False,ANSERIFORMES,fischeri
Anatidae,Somateria,False,ANSERIFORMES,spectabilis
Anatidae,Somateria,False,ANSERIFORMES,mollissima
Anatidae,Histrionicus,False,ANSERIFORMES,histrionicus
Anatidae,Camptorhynchus,False,ANSERIFORMES,labradorius
Anatidae,Melanitta,False,ANSERIFORMES,perspicillata
Anatidae,Melanitta,False,ANSERIFORMES,fusca
Anatidae,Melanitta,False,ANSERIFORMES,deglandi
Anatidae,Melanitta,False,ANSERIFORMES,stejnegeri
Anatidae,Melanitta,False,ANSERIFORMES,nigra
Anatidae,Melanitta,False,ANSERIFORMES,americana
Anatidae,Clangula,False,ANSERIFORMES,hyemalis
Anatidae,Bucephala,True,ANSERIFORMES,albeola
Anatidae,Bucephala,False,ANSERIFORMES,clangula
Anatidae,Bucephala,True,ANSERIFORMES,islandica
Anatidae,Mergellus,False,ANSERIFORMES,albellus
Anatidae,Lophodytes,True,ANSERIFORMES,cucullatus
Anatidae,Mergus,False,ANSERIFORMES,australis
Anatidae,Mergus,True,ANSERIFORMES,octosetaceus
Anatidae,Mergus,False,ANSERIFORMES,merganser
Anatidae,Mergus,False,ANSERIFORMES,serrator
Anatidae,Mergus,False,ANSERIFORMES,squamatus
Anatidae,Heteronetta,True,ANSERIFORMES,atricapilla
Anatidae,Nomonyx,True,ANSERIFORMES,dominicus
Anatidae,Oxyura,True,ANSERIFORMES,jamaicensis
Anatidae,Oxyura,True,ANSERIFORMES,ferruginea
Anatidae,Oxyura,True,ANSERIFORMES,vittata
Anatidae,Oxyura,False,ANSERIFORMES,australis
Anatidae,Oxyura,False,ANSERIFORMES,maccoa
Anatidae,Oxyura,False,ANSERIFORMES,leucocephala
Anatidae,Biziura,False,ANSERIFORMES,lobata
Podargidae,Podargus,False,CAPRIMULGIFORMES,ocellatus
Podargidae,Podargus,False,CAPRIMULGIFORMES,papuensis
Podargidae,Podargus,False,CAPRIMULGIFORMES,strigoides
Podargidae,Rigidipenna,False,CAPRIMULGIFORMES,inexpectata
Podargidae,Batrachostomus,False,CAPRIMULGIFORMES,auritus
Podargidae,Batrachostomus,False,CAPRIMULGIFORMES,harterti
Podargidae,Batrachostomus,False,CAPRIMULGIFORMES,septimus
Podargidae,Batrachostomus,False,CAPRIMULGIFORMES,stellatus
Podargidae,Batrachostomus,False,CAPRIMULGIFORMES,moniliger
Podargidae,Batrachostomus,False,CAPRIMULGIFORMES,hodgsoni
Podargidae,Batrachostomus,False,CAPRIMULGIFORMES,poliolophus
Podargidae,Batrachostomus,False,CAPRIMULGIFORMES,mixtus
Podargidae,Batrachostomus,False,CAPRIMULGIFORMES,javensis
Podargidae,Batrachostomus,False,CAPRIMULGIFORMES,affinis
Podargidae,Batrachostomus,False,CAPRIMULGIFORMES,chaseni
Podargidae,Batrachostomus,False,CAPRIMULGIFORMES,cornutus
Steatornithidae,Steatornis,True,CAPRIMULGIFORMES,caripensis
Nyctibiidae,Nyctibius,True,CAPRIMULGIFORMES,grandis
Nyctibiidae,Nyctibius,True,CAPRIMULGIFORMES,aethereus
Nyctibiidae,Nyctibius,False,CAPRIMULGIFORMES,jamaicensis
Nyctibiidae,Nyctibius,True,CAPRIMULGIFORMES,griseus
Nyctibiidae,Nyctibius,True,CAPRIMULGIFORMES,maculosus
Nyctibiidae,Nyctibius,True,CAPRIMULGIFORMES,leucopterus
Nyctibiidae,Nyctibius,True,CAPRIMULGIFORMES,bracteatus
Caprimulgidae,Eurostopodus,False,CAPRIMULGIFORMES,argus
Caprimulgidae,Eurostopodus,False,CAPRIMULGIFORMES,mystacalis
Caprimulgidae,Eurostopodus,False,CAPRIMULGIFORMES,nigripennis
Caprimulgidae,Eurostopodus,False,CAPRIMULGIFORMES,exul
Caprimulgidae,Eurostopodus,False,CAPRIMULGIFORMES,diabolicus
Caprimulgidae,Eurostopodus,False,CAPRIMULGIFORMES,papuensis
Caprimulgidae,Eurostopodus,False,CAPRIMULGIFORMES,archboldi
Caprimulgidae,Lyncornis,False,CAPRIMULGIFORMES,temminckii
Caprimulgidae,Lyncornis,False,CAPRIMULGIFORMES,macrotis
Caprimulgidae,Gactornis,False,CAPRIMULGIFORMES,enarratus
Caprimulgidae,Chordeiles,True,CAPRIMULGIFORMES,nacunda
Caprimulgidae,Chordeiles,True,CAPRIMULGIFORMES,pusillus
Caprimulgidae,Chordeiles,True,CAPRIMULGIFORMES,rupestris
Caprimulgidae,Chordeiles,True,CAPRIMULGIFORMES,acutipennis
Caprimulgidae,Chordeiles,False,CAPRIMULGIFORMES,minor
Caprimulgidae,Chordeiles,False,CAPRIMULGIFORMES,gundlachii
Caprimulgidae,Lurocalis,True,CAPRIMULGIFORMES,semitorquatus
Caprimulgidae,Lurocalis,True,CAPRIMULGIFORMES,rufiventris
Caprimulgidae,Nyctiprogne,True,CAPRIMULGIFORMES,leucopyga
Caprimulgidae,Nyctiprogne,True,CAPRIMULGIFORMES,vielliardi
Caprimulgidae,Nyctipolus,True,CAPRIMULGIFORMES,nigrescens
Caprimulgidae,Nyctipolus,True,CAPRIMULGIFORMES,hirundinaceus
Caprimulgidae,Nyctidromus,True,CAPRIMULGIFORMES,albicollis
Caprimulgidae,Nyctidromus,True,CAPRIMULGIFORMES,anthonyi
Caprimulgidae,Setopagis,True,CAPRIMULGIFORMES,heterura
Caprimulgidae,Setopagis,True,CAPRIMULGIFORMES,parvula
Caprimulgidae,Setopagis,True,CAPRIMULGIFORMES,whitelyi
Caprimulgidae,Setopagis,True,CAPRIMULGIFORMES,maculosa
Caprimulgidae,Eleothreptus,True,CAPRIMULGIFORMES,anomalus
Caprimulgidae,Eleothreptus,True,CAPRIMULGIFORMES,candicans
Caprimulgidae,Systellura,True,CAPRIMULGIFORMES,longirostris
Caprimulgidae,Systellura,True,CAPRIMULGIFORMES,decussata
Caprimulgidae,Uropsalis,True,CAPRIMULGIFORMES,segmentata
Caprimulgidae,Uropsalis,True,CAPRIMULGIFORMES,lyra
Caprimulgidae,Hydropsalis,True,CAPRIMULGIFORMES,cayennensis
Caprimulgidae,Hydropsalis,True,CAPRIMULGIFORMES,maculicaudus
Caprimulgidae,Hydropsalis,True,CAPRIMULGIFORMES,climacocerca
Caprimulgidae,Hydropsalis,True,CAPRIMULGIFORMES,torquata
Caprimulgidae,Macropsalis,True,CAPRIMULGIFORMES,forcipata
Caprimulgidae,Siphonorhis,False,CAPRIMULGIFORMES,brewsteri
Caprimulgidae,Siphonorhis,False,CAPRIMULGIFORMES,americana
Caprimulgidae,Nyctiphrynus,True,CAPRIMULGIFORMES,rosenbergi
Caprimulgidae,Nyctiphrynus,False,CAPRIMULGIFORMES,mcleodii
Caprimulgidae,Nyctiphrynus,False,CAPRIMULGIFORMES,yucatanicus
Caprimulgidae,Nyctiphrynus,True,CAPRIMULGIFORMES,ocellatus
Caprimulgidae,Phalaenoptilus,False,CAPRIMULGIFORMES,nuttallii
Caprimulgidae,Antrostomus,True,CAPRIMULGIFORMES,carolinensis
Caprimulgidae,Antrostomus,True,CAPRIMULGIFORMES,rufus
Caprimulgidae,Antrostomus,False,CAPRIMULGIFORMES,cubanensis
Caprimulgidae,Antrostomus,False,CAPRIMULGIFORMES,ekmani
Caprimulgidae,Antrostomus,False,CAPRIMULGIFORMES,salvini
Caprimulgidae,Antrostomus,False,CAPRIMULGIFORMES,badius
Caprimulgidae,Antrostomus,True,CAPRIMULGIFORMES,sericocaudatus
Caprimulgidae,Antrostomus,False,CAPRIMULGIFORMES,ridgwayi
Caprimulgidae,Antrostomus,True,CAPRIMULGIFORMES,vociferus
Caprimulgidae,Antrostomus,False,CAPRIMULGIFORMES,arizonae
Caprimulgidae,Antrostomus,False,CAPRIMULGIFORMES,noctitherus
Caprimulgidae,Antrostomus,False,CAPRIMULGIFORMES,saturatus
Caprimulgidae,Veles,False,CAPRIMULGIFORMES,binotatus
Caprimulgidae,Caprimulgus,False,CAPRIMULGIFORMES,ruficollis
Caprimulgidae,Caprimulgus,False,CAPRIMULGIFORMES,indicus
Caprimulgidae,Caprimulgus,False,CAPRIMULGIFORMES,jotaka
Caprimulgidae,Caprimulgus,False,CAPRIMULGIFORMES,phalaena
Caprimulgidae,Caprimulgus,False,CAPRIMULGIFORMES,europaeus
Caprimulgidae,Caprimulgus,False,CAPRIMULGIFORMES,fraenatus
Caprimulgidae,Caprimulgus,False,CAPRIMULGIFORMES,rufigena
Caprimulgidae,Caprimulgus,False,CAPRIMULGIFORMES,aegyptius
Caprimulgidae,Caprimulgus,False,CAPRIMULGIFORMES,mahrattensis
Caprimulgidae,Caprimulgus,False,CAPRIMULGIFORMES,centralasicus
Caprimulgidae,Caprimulgus,False,CAPRIMULGIFORMES,nubicus
Caprimulgidae,Caprimulgus,False,CAPRIMULGIFORMES,eximius
Caprimulgidae,Caprimulgus,False,CAPRIMULGIFORMES,atripennis
Caprimulgidae,Caprimulgus,False,CAPRIMULGIFORMES,macrurus
Caprimulgidae,Caprimulgus,False,CAPRIMULGIFORMES,meesi
Caprimulgidae,Caprimulgus,False,CAPRIMULGIFORMES,andamanicus
Caprimulgidae,Caprimulgus,False,CAPRIMULGIFORMES,manillensis
Caprimulgidae,Caprimulgus,False,CAPRIMULGIFORMES,celebensis
Caprimulgidae,Caprimulgus,False,CAPRIMULGIFORMES,donaldsoni
Caprimulgidae,Caprimulgus,False,CAPRIMULGIFORMES,nigriscapularis
Caprimulgidae,Caprimulgus,False,CAPRIMULGIFORMES,pectoralis
Caprimulgidae,Caprimulgus,False,CAPRIMULGIFORMES,poliocephalus
Caprimulgidae,Caprimulgus,False,CAPRIMULGIFORMES,asiaticus
Caprimulgidae,Caprimulgus,False,CAPRIMULGIFORMES,madagascariensis
Caprimulgidae,Caprimulgus,False,CAPRIMULGIFORMES,natalensis
Caprimulgidae,Caprimulgus,False,CAPRIMULGIFORMES,solala
Caprimulgidae,Caprimulgus,False,CAPRIMULGIFORMES,inornatus
Caprimulgidae,Caprimulgus,False,CAPRIMULGIFORMES,stellatus
Caprimulgidae,Caprimulgus,False,CAPRIMULGIFORMES,affinis
Caprimulgidae,Caprimulgus,False,CAPRIMULGIFORMES,tristigma
Caprimulgidae,Caprimulgus,False,CAPRIMULGIFORMES,concretus
Caprimulgidae,Caprimulgus,False,CAPRIMULGIFORMES,pulchellus
Caprimulgidae,Caprimulgus,False,CAPRIMULGIFORMES,prigoginei
Caprimulgidae,Caprimulgus,False,CAPRIMULGIFORMES,batesi
Caprimulgidae,Caprimulgus,False,CAPRIMULGIFORMES,climacurus
Caprimulgidae,Caprimulgus,False,CAPRIMULGIFORMES,clarus
Caprimulgidae,Caprimulgus,False,CAPRIMULGIFORMES,fossii
Caprimulgidae,Caprimulgus,False,CAPRIMULGIFORMES,longipennis
Caprimulgidae,Caprimulgus,False,CAPRIMULGIFORMES,vexillarius
Aegothelidae,Aegotheles,False,APODIFORMES,insignis
Aegothelidae,Aegotheles,False,APODIFORMES,tatei
Aegothelidae,Aegotheles,False,APODIFORMES,crinifrons
Aegothelidae,Aegotheles,False,APODIFORMES,wallacii
Aegothelidae,Aegotheles,False,APODIFORMES,albertisi
Aegothelidae,Aegotheles,False,APODIFORMES,savesi
Aegothelidae,Aegotheles,False,APODIFORMES,bennettii
Aegothelidae,Aegotheles,False,APODIFORMES,affinis
Aegothelidae,Aegotheles,False,APODIFORMES,cristatus
Hemiprocnidae,Hemiprocne,False,APODIFORMES,coronata
Hemiprocnidae,Hemiprocne,False,APODIFORMES,longipennis
Hemiprocnidae,Hemiprocne,False,APODIFORMES,comata
Hemiprocnidae,Hemiprocne,False,APODIFORMES,mystacea
Apodidae,Cypseloides,True,APODIFORMES,cherriei
Apodidae,Cypseloides,True,APODIFORMES,cryptus
Apodidae,Cypseloides,False,APODIFORMES,storeri
Apodidae,Cypseloides,True,APODIFORMES,fumigatus
Apodidae,Cypseloides,True,APODIFORMES,rothschildi
Apodidae,Cypseloides,False,APODIFORMES,niger
Apodidae,Cypseloides,True,APODIFORMES,lemosi
Apodidae,Cypseloides,True,APODIFORMES,senex
Apodidae,Streptoprocne,True,APODIFORMES,phelpsi
Apodidae,Streptoprocne,True,APODIFORMES,rutila
Apodidae,Streptoprocne,True,APODIFORMES,zonaris
Apodidae,Streptoprocne,True,APODIFORMES,biscutata
Apodidae,Streptoprocne,False,APODIFORMES,semicollaris
Apodidae,Hydrochous,False,APODIFORMES,gigas
Apodidae,Collocalia,False,APODIFORMES,affinis
Apodidae,Collocalia,False,APODIFORMES,marginata
Apodidae,Collocalia,False,APODIFORMES,isonota
Apodidae,Collocalia,False,APODIFORMES,sumbawae
Apodidae,Collocalia,False,APODIFORMES,neglecta
Apodidae,Collocalia,False,APODIFORMES,esculenta
Apodidae,Collocalia,False,APODIFORMES,uropygialis
Apodidae,Collocalia,False,APODIFORMES,dodgei
Apodidae,Collocalia,False,APODIFORMES,linchi
Apodidae,Collocalia,False,APODIFORMES,natalis
Apodidae,Collocalia,False,APODIFORMES,troglodytes
Apodidae,Aerodramus,False,APODIFORMES,elaphrus
Apodidae,Aerodramus,False,APODIFORMES,francicus
Apodidae,Aerodramus,False,APODIFORMES,unicolor
Apodidae,Aerodramus,False,APODIFORMES,mearnsi
Apodidae,Aerodramus,False,APODIFORMES,infuscatus
Apodidae,Aerodramus,False,APODIFORMES,sororum
Apodidae,Aerodramus,False,APODIFORMES,ceramensis
Apodidae,Aerodramus,False,APODIFORMES,hirundinaceus
Apodidae,Aerodramus,False,APODIFORMES,spodiopygius
Apodidae,Aerodramus,False,APODIFORMES,terraereginae
Apodidae,Aerodramus,False,APODIFORMES,brevirostris
Apodidae,Aerodramus,False,APODIFORMES,vulcanorum
Apodidae,Aerodramus,False,APODIFORMES,whiteheadi
Apodidae,Aerodramus,False,APODIFORMES,nuditarsus
Apodidae,Aerodramus,False,APODIFORMES,orientalis
Apodidae,Aerodramus,False,APODIFORMES,salangana
Apodidae,Aerodramus,False,APODIFORMES,vanikorensis
Apodidae,Aerodramus,False,APODIFORMES,amelis
Apodidae,Aerodramus,False,APODIFORMES,pelewensis
Apodidae,Aerodramus,False,APODIFORMES,bartschi
Apodidae,Aerodramus,False,APODIFORMES,inquietus
Apodidae,Aerodramus,False,APODIFORMES,leucophaeus
Apodidae,Aerodramus,False,APODIFORMES,sawtelli
Apodidae,Aerodramus,False,APODIFORMES,ocistus
Apodidae,Aerodramus,False,APODIFORMES,maximus
Apodidae,Aerodramus,False,APODIFORMES,fuciphagus
Apodidae,Aerodramus,False,APODIFORMES,germani
Apodidae,Aerodramus,False,APODIFORMES,papuensis
Apodidae,Schoutedenapus,False,APODIFORMES,myoptilus
Apodidae,Mearnsia,False,APODIFORMES,picina
Apodidae,Mearnsia,False,APODIFORMES,novaeguineae
Apodidae,Zoonavena,False,APODIFORMES,grandidieri
Apodidae,Zoonavena,False,APODIFORMES,thomensis
Apodidae,Zoonavena,False,APODIFORMES,sylvatica
Apodidae,Telacanthura,False,APODIFORMES,ussheri
Apodidae,Telacanthura,False,APODIFORMES,melanopygia
Apodidae,Rhaphidura,False,APODIFORMES,leucopygialis
Apodidae,Rhaphidura,False,APODIFORMES,sabini
Apodidae,Neafrapus,False,APODIFORMES,cassini
Apodidae,Neafrapus,False,APODIFORMES,boehmi
Apodidae,Hirundapus,False,APODIFORMES,caudacutus
Apodidae,Hirundapus,False,APODIFORMES,cochinchinensis
Apodidae,Hirundapus,False,APODIFORMES,giganteus
Apodidae,Hirundapus,False,APODIFORMES,celebensis
Apodidae,Chaetura,False,APODIFORMES,martinica
Apodidae,Chaetura,True,APODIFORMES,spinicaudus
Apodidae,Chaetura,True,APODIFORMES,fumosa
Apodidae,Chaetura,True,APODIFORMES,egregia
Apodidae,Chaetura,True,APODIFORMES,cinereiventris
Apodidae,Chaetura,True,APODIFORMES,vauxi
Apodidae,Chaetura,True,APODIFORMES,meridionalis
Apodidae,Chaetura,True,APODIFORMES,pelagica
Apodidae,Chaetura,True,APODIFORMES,chapmani
Apodidae,Chaetura,True,APODIFORMES,viridipennis
Apodidae,Chaetura,True,APODIFORMES,brachyura
Apodidae,Aeronautes,False,APODIFORMES,saxatalis
Apodidae,Aeronautes,True,APODIFORMES,montivagus
Apodidae,Aeronautes,True,APODIFORMES,andecolus
Apodidae,Tachornis,False,APODIFORMES,phoenicobia
Apodidae,Tachornis,True,APODIFORMES,furcata
Apodidae,Tachornis,True,APODIFORMES,squamata
Apodidae,Panyptila,False,APODIFORMES,sanctihieronymi
Apodidae,Panyptila,True,APODIFORMES,cayennensis
Apodidae,Cypsiurus,False,APODIFORMES,parvus
Apodidae,Cypsiurus,False,APODIFORMES,gracilis
Apodidae,Cypsiurus,False,APODIFORMES,balasiensis
Apodidae,Tachymarptis,False,APODIFORMES,melba
Apodidae,Tachymarptis,False,APODIFORMES,aequatorialis
Apodidae,Apus,False,APODIFORMES,alexandri
Apodidae,Apus,False,APODIFORMES,apus
Apodidae,Apus,False,APODIFORMES,unicolor
Apodidae,Apus,False,APODIFORMES,niansae
Apodidae,Apus,False,APODIFORMES,pallidus
Apodidae,Apus,False,APODIFORMES,barbatus
Apodidae,Apus,False,APODIFORMES,balstoni
Apodidae,Apus,False,APODIFORMES,sladeniae
Apodidae,Apus,False,APODIFORMES,berliozi
Apodidae,Apus,False,APODIFORMES,bradfieldi
Apodidae,Apus,False,APODIFORMES,pacificus
Apodidae,Apus,False,APODIFORMES,salimalii
Apodidae,Apus,False,APODIFORMES,leuconyx
Apodidae,Apus,False,APODIFORMES,cooki
Apodidae,Apus,False,APODIFORMES,acuticauda
Apodidae,Apus,False,APODIFORMES,affinis
Apodidae,Apus,False,APODIFORMES,nipalensis
Apodidae,Apus,False,APODIFORMES,horus
Apodidae,Apus,False,APODIFORMES,caffer
Apodidae,Apus,False,APODIFORMES,batesi
Trochilidae,Ramphodon,True,APODIFORMES,naevius
Trochilidae,Eutoxeres,True,APODIFORMES,aquila
Trochilidae,Eutoxeres,True,APODIFORMES,condamini
Trochilidae,Glaucis,True,APODIFORMES,dohrnii
Trochilidae,Glaucis,True,APODIFORMES,hirsutus
Trochilidae,Glaucis,True,APODIFORMES,aeneus
Trochilidae,Threnetes,True,APODIFORMES,ruckeri
Trochilidae,Threnetes,True,APODIFORMES,niger
Trochilidae,Threnetes,True,APODIFORMES,leucurus
Trochilidae,Anopetia,True,APODIFORMES,gounellei
Trochilidae,Phaethornis,True,APODIFORMES,yaruqui
Trochilidae,Phaethornis,True,APODIFORMES,guy
Trochilidae,Phaethornis,True,APODIFORMES,hispidus
Trochilidae,Phaethornis,True,APODIFORMES,longirostris
Trochilidae,Phaethornis,False,APODIFORMES,mexicanus
Trochilidae,Phaethornis,True,APODIFORMES,superciliosus
Trochilidae,Phaethornis,True,APODIFORMES,malaris
Trochilidae,Phaethornis,True,APODIFORMES,syrmatophorus
Trochilidae,Phaethornis,True,APODIFORMES,koepckeae
Trochilidae,Phaethornis,True,APODIFORMES,philippii
Trochilidae,Phaethornis,True,APODIFORMES,bourcieri
Trochilidae,Phaethornis,True,APODIFORMES,anthophilus
Trochilidae,Phaethornis,True,APODIFORMES,eurynome
Trochilidae,Phaethornis,True,APODIFORMES,pretrei
Trochilidae,Phaethornis,True,APODIFORMES,augusti
Trochilidae,Phaethornis,True,APODIFORMES,subochraceus
Trochilidae,Phaethornis,True,APODIFORMES,squalidus
Trochilidae,Phaethornis,True,APODIFORMES,rupurumii
Trochilidae,Phaethornis,True,APODIFORMES,longuemareus
Trochilidae,Phaethornis,True,APODIFORMES,idaliae
Trochilidae,Phaethornis,True,APODIFORMES,nattereri
Trochilidae,Phaethornis,True,APODIFORMES,ruber
Trochilidae,Phaethornis,True,APODIFORMES,stuarti
Trochilidae,Phaethornis,True,APODIFORMES,atrimentalis
Trochilidae,Phaethornis,True,APODIFORMES,aethopygus
Trochilidae,Phaethornis,True,APODIFORMES,striigularis
Trochilidae,Phaethornis,True,APODIFORMES,griseogularis
Trochilidae,Androdon,True,APODIFORMES,aequatorialis
Trochilidae,Doryfera,True,APODIFORMES,ludovicae
Trochilidae,Doryfera,True,APODIFORMES,johannae
Trochilidae,Phaeochroa,True,APODIFORMES,cuvierii
Trochilidae,Campylopterus,False,APODIFORMES,curvipennis
Trochilidae,Campylopterus,False,APODIFORMES,pampa
Trochilidae,Campylopterus,False,APODIFORMES,excellens
Trochilidae,Campylopterus,True,APODIFORMES,largipennis
Trochilidae,Campylopterus,True,APODIFORMES,calcirupicola
Trochilidae,Campylopterus,False,APODIFORMES,rufus
Trochilidae,Campylopterus,True,APODIFORMES,hyperythrus
Trochilidae,Campylopterus,False,APODIFORMES,hemileucurus
Trochilidae,Campylopterus,True,APODIFORMES,ensipennis
Trochilidae,Campylopterus,True,APODIFORMES,falcatus
Trochilidae,Campylopterus,True,APODIFORMES,phainopeplus
Trochilidae,Campylopterus,True,APODIFORMES,villaviscensio
Trochilidae,Campylopterus,True,APODIFORMES,duidae
Trochilidae,Aphantochroa,True,APODIFORMES,cirrochloris
Trochilidae,Eupetomena,True,APODIFORMES,macroura
Trochilidae,Florisuga,True,APODIFORMES,mellivora
Trochilidae,Florisuga,True,APODIFORMES,fusca
Trochilidae,Colibri,True,APODIFORMES,delphinae
Trochilidae,Colibri,False,APODIFORMES,thalassinus
Trochilidae,Colibri,True,APODIFORMES,cyanotus
Trochilidae,Colibri,True,APODIFORMES,coruscans
Trochilidae,Colibri,True,APODIFORMES,serrirostris
Trochilidae,Anthracothorax,True,APODIFORMES,viridigula
Trochilidae,Anthracothorax,True,APODIFORMES,prevostii
Trochilidae,Anthracothorax,True,APODIFORMES,nigricollis
Trochilidae,Anthracothorax,False,APODIFORMES,veraguensis
Trochilidae,Anthracothorax,False,APODIFORMES,dominicus
Trochilidae,Anthracothorax,False,APODIFORMES,viridis
Trochilidae,Anthracothorax,False,APODIFORMES,mango
Trochilidae,Avocettula,True,APODIFORMES,recurvirostris
Trochilidae,Topaza,True,APODIFORMES,pella
Trochilidae,Topaza,True,APODIFORMES,pyra
Trochilidae,Eulampis,False,APODIFORMES,jugularis
Trochilidae,Eulampis,False,APODIFORMES,holosericeus
Trochilidae,Chrysolampis,True,APODIFORMES,mosquitus
Trochilidae,Orthorhyncus,False,APODIFORMES,cristatus
Trochilidae,Klais,True,APODIFORMES,guimeti
Trochilidae,Stephanoxis,True,APODIFORMES,lalandi
Trochilidae,Stephanoxis,True,APODIFORMES,loddigesii
Trochilidae,Abeillia,False,APODIFORMES,abeillei
Trochilidae,Lophornis,True,APODIFORMES,ornatus
Trochilidae,Lophornis,True,APODIFORMES,gouldii
Trochilidae,Lophornis,True,APODIFORMES,magnificus
Trochilidae,Lophornis,False,APODIFORMES,brachylophus
Trochilidae,Lophornis,True,APODIFORMES,delattrei
Trochilidae,Lophornis,True,APODIFORMES,stictolophus
Trochilidae,Lophornis,True,APODIFORMES,chalybeus
Trochilidae,Lophornis,True,APODIFORMES,pavoninus
Trochilidae,Lophornis,False,APODIFORMES,helenae
Trochilidae,Lophornis,False,APODIFORMES,adorabilis
Trochilidae,Discosura,True,APODIFORMES,popelairii
Trochilidae,Discosura,True,APODIFORMES,langsdorffi
Trochilidae,Discosura,True,APODIFORMES,letitiae
Trochilidae,Discosura,True,APODIFORMES,conversii
Trochilidae,Discosura,True,APODIFORMES,longicaudus
Trochilidae,Trochilus,False,APODIFORMES,polytmus
Trochilidae,Trochilus,False,APODIFORMES,scitulus
Trochilidae,Chlorestes,True,APODIFORMES,notata
Trochilidae,Chlorostilbon,False,APODIFORMES,auriceps
Trochilidae,Chlorostilbon,False,APODIFORMES,forficatus
Trochilidae,Chlorostilbon,False,APODIFORMES,canivetii
Trochilidae,Chlorostilbon,False,APODIFORMES,assimilis
Trochilidae,Chlorostilbon,True,APODIFORMES,mellisugus
Trochilidae,Chlorostilbon,True,APODIFORMES,melanorhynchus
Trochilidae,Chlorostilbon,True,APODIFORMES,gibsoni
Trochilidae,Chlorostilbon,True,APODIFORMES,olivaresi
Trochilidae,Chlorostilbon,True,APODIFORMES,lucidus
Trochilidae,Chlorostilbon,False,APODIFORMES,elegans
Trochilidae,Chlorostilbon,False,APODIFORMES,bracei
Trochilidae,Chlorostilbon,False,APODIFORMES,ricordii
Trochilidae,Chlorostilbon,False,APODIFORMES,swainsonii
Trochilidae,Chlorostilbon,False,APODIFORMES,maugaeus
Trochilidae,Chlorostilbon,True,APODIFORMES,russatus
Trochilidae,Chlorostilbon,True,APODIFORMES,stenurus
Trochilidae,Chlorostilbon,True,APODIFORMES,alice
Trochilidae,Chlorostilbon,True,APODIFORMES,poortmani
